Is Highlight,Object ID,Department,Object Name,Title,Artist Display Name,Year,Tags
FALSE,54196,Asian Art,Print,,Ishikawa Kazan,1830,Pavilions|Landscapes|Snow
FALSE,54373,Asian Art,Print,,Totoya Hokkei,1830,Houses|Landscapes
FALSE,55427,Asian Art,Print,,Ryūryūkyo Shinsai,1830,Landscapes|Trees
FALSE,58574,Asian Art,Inrō,,,1830,Landscapes|Lakes
FALSE,193829,European Sculpture and Decorative Arts,Snuffbox,Snuffbox with naval battle scenes,Jean Louis Richter,1830,Cannons|Landscapes|Ships
FALSE,207906,European Sculpture and Decorative Arts,Sewing casket,Sewing casket with view of Weilburg near Baden in Austria,Balthasar Wigand,1830,Cities|Landscapes
FALSE,337370,Drawings and Prints,Print,Royal Tiger,Eugène Delacroix,1830,Tigers|Landscapes
FALSE,343607,Drawings and Prints,Drawing,Riders with Sheep near an Estuary,David Cox,1830,Men|Sheep|Landscapes
FALSE,346795,Drawings and Prints,Book,The American Landscape,William Cullen Bryant|Elam Bliss|Asher Brown Durand|James Smillie|William James Bennett|Robert Walter Weir,1830,Bodies of Water|Mountains|Landscapes|Trees|Boats
FALSE,384231,Drawings and Prints,Print,"Landscape with Figures (After The Marriage of Isaac and Rebecca, 1648)","Claude Lorrain (Claude Gellée)|Moon, Boys & Graves|Anonymous",1830,Human Figures|Animals|Landscapes|Trees
FALSE,394485,Drawings and Prints,Drawing,Landscape with a View in a Valley,Ferdinand Georg Waldmüller,1830,Landscapes|Trees
FALSE,394546,Drawings and Prints,Print,Delaware Water Gap,Asher Brown Durand|Illman & Pilbrow,1830,Human Figures|Bodies of Water|Landscapes|Trees|Boats
FALSE,415731,Drawings and Prints,Print,View near Bruges (Vue Prés [sic] de Bruges),Crispijn de Passe the Elder|Jan Brueghel the Elder|Martin de Monchy|Delaunay,1830,Horse Riding|Landscapes|Trees|Carriages
FALSE,438449,European Paintings,Painting,View near Rouen,Richard Parkes Bonington,1830,Landscapes
FALSE,439369,European Paintings,Painting,"Beech Trees in the English Garden, Munich",Johann Georg von Dillis,1830,Gardens|Landscapes|Trees
FALSE,439762,European Paintings,Painting,Mountain Landscape with Deer at a River,Johann Jakob Biedermann,1830,Deer|Rivers|Waterfalls|Mountains|Landscapes
FALSE,439763,European Paintings,Painting,The Gorges at Amalfi,"French Painter (Antoine-Félix Boisselier?), ca. 1825",1830,Animals|Bridges|Landscapes
FALSE,680808,Drawings and Prints,Print,A Mill,David Lucas|John Constable,1830,Watermills|Landscapes
FALSE,680811,Drawings and Prints,Print,A Mill,David Lucas|John Constable,1830,Watermills|Bodies of Water|Landscapes
FALSE,680859,Drawings and Prints,Print,Old Sarum,David Lucas|John Constable,1830,Landscapes
FALSE,680872,Drawings and Prints,Print,Old Sarum,David Lucas|John Constable,1830,Landscapes|Clouds
FALSE,681305,Drawings and Prints,Print,Stoke-by-Neyland,David Lucas|John Constable,1830,Towers|Landscapes
FALSE,681323,Drawings and Prints,Print,Spring,David Lucas|John Constable,1830,Human Figures|Windmills|Landscapes|Spring|Clouds
FALSE,681361,Drawings and Prints,Print,Spring,David Lucas|John Constable,1830,Human Figures|Animals|Windmills|Farms|Horses|Landscapes|Spring
FALSE,681425,Drawings and Prints,Print,Old Sarum,David Lucas|John Constable,1830,Landscapes|Clouds
FALSE,682883,Drawings and Prints,Print,Weymouth Bay,David Lucas|John Constable,1830,Landscapes
FALSE,682889,Drawings and Prints,Print,Weymouth Bay,John Constable|David Lucas,1830,Beaches|Landscapes|Waves
FALSE,682931,Drawings and Prints,Print,Weymouth Bay,David Lucas|John Constable,1830,Landscapes|Clouds|Rain
FALSE,682961,Drawings and Prints,Print,Autumnal Sunset,David Lucas|John Constable,1830,Human Figures|Horses|Landscapes|Autumn
FALSE,682964,Drawings and Prints,Print,Autumnal Sunset,John Constable|David Lucas,1830,Landscapes|Autumn
FALSE,682969,Drawings and Prints,Print,Autumnal Sunset,David Lucas|John Constable,1830,Animals|Landscapes|Autumn|Evening
FALSE,682977,Drawings and Prints,Print,Noon,David Lucas|John Constable,1830,Landscapes
FALSE,684295,Drawings and Prints,Print,Noon,John Constable|David Lucas,1830,Landscapes
FALSE,684348,Drawings and Prints,Print,"Yarmouth, Norfolk",David Lucas|John Constable,1830,Seas|Beaches|Landscapes|Boats
FALSE,684410,Drawings and Prints,Print,River Stour,David Lucas|John Constable,1830,Rivers|Landscapes|Trees|Boats
FALSE,684456,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Architecture|Bridges|Rivers|Landscapes
FALSE,684476,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Rivers|Landscapes|Trees
FALSE,684479,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Bodies of Water|Landscapes
FALSE,686510,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Human Figures|Rivers|Landscapes|Trees
FALSE,686511,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Landscapes
FALSE,686525,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Human Figures|Rivers|Landscapes|Trees
FALSE,686528,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1830,Architecture|Men|Bodies of Water|Landscapes
FALSE,712078,Drawings and Prints,Drawing,"Llanberis Lake, North Wales",Samuel Jackson,1830,Lakes|Mountains|Landscapes
FALSE,825339,Drawings and Prints,Print,Hidden silhouette: the spirit of Byron in the Greek Isles,"Engelmann, Graf, Coindet, & Co.|George Gordon Noel Byron, 6th Baron|Rudolph Ackermann, London|Henry Burn",1830,Men|Landscapes
FALSE,6221,American Decorative Arts,Plate,Plate,"Henshall, Williamson & Co.",1831,Flowers|Landscapes|Boats
FALSE,45299,Asian Art,Print,"Masaki, boshun no kei|東都名所　真崎暮春之景|A View of Late Spring at Masaki",Utagawa Hiroshige,1831,Landscapes|Human Figures|Boats
FALSE,45301,Asian Art,Print,Tsukudajima hatsuhotogizu|東都名所　佃島初郭公|The Year's First Song of the Cuckoo at Tsukudajima,Utagawa Hiroshige,1831,Birds|Houses|Moon|Landscapes|Boats
FALSE,399140,Drawings and Prints,Drawing,"Early Morning near Loch Katrine in the Trossachs, Scotland",John Glover,1831,Bodies of Water|Landscapes|Trees
FALSE,441755,European Paintings,Painting,Landscape Study with Clouds,Emile Loubon,1831,Landscapes|Clouds
FALSE,680643,Drawings and Prints,Print,Summer Evening,David Lucas|John Constable,1831,Cows|Landscapes|Summer|Evening
FALSE,680660,Drawings and Prints,Print,Summer Evening,David Lucas|John Constable,1831,Cows|Landscapes|Evening
FALSE,681431,Drawings and Prints,Print,A Summerland,David Lucas|John Constable,1831,Men|Landscapes|Summer|Working
FALSE,682786,Drawings and Prints,Print,A Summerland,David Lucas|John Constable,1831,Animals|Men|Landscapes|Trees
FALSE,682955,Drawings and Prints,Print,Autumnal Sunset,David Lucas|John Constable,1831,Human Figures|Landscapes|Autumn
FALSE,686530,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1831,Landscapes|Trees
FALSE,686531,Drawings and Prints,Print,A Lock on the Stour,David Lucas|John Constable,1831,Human Figures|Bridges|Rivers|Landscapes|Trees
FALSE,688268,Drawings and Prints,Print,Aidat Lake,Eugène Isabey|Godefroy Engelmann,1831,Lakes|Mountains|Landscapes
FALSE,11404,American Decorative Arts,Watercolor,Dining Room and Stage Offices at White Sulphur Springs,John Hazelhurst Boneval Latrobe,1832,Houses|Mountains|Landscapes|Trees
FALSE,14844,American Decorative Arts,Watercolor,"Bridge over Crumelbow Creek, David Hosack Estate, Hyde Park, New York (from Hosack Album)",Thomas Kelah Wharton,1832,Landscapes|Bridges|Swans
FALSE,14846,American Decorative Arts,Watercolor,"View of the David Hosack Estate at Hyde Park, New York, from Western Bank of the Hudson River (from Hosack Album)",Thomas Kelah Wharton,1832,Rivers|Landscapes
FALSE,14849,American Decorative Arts,Watercolor,"View of David Hosack Estate, Hyde Park, New York, from the East (from Hosack Album)",Thomas Kelah Wharton,1832,Landscapes|Trees
FALSE,14850,American Decorative Arts,Watercolor,"Grove of Poplars with a Memorial Bust, David Hosack Estate, Hype Park, New York (from Hosack Album)",Thomas Kelah Wharton,1832,Mountains|Landscapes|Trees
FALSE,55737,Asian Art,Woodblock print,"冨嶽三十六景　相州七里浜|Shichirigahama in Sagami Province (Sōshū Shichirigahama), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Katsushika Hokusai,1832,Landscapes|Mountains
FALSE,55738,Asian Art,Woodblock print,"冨嶽三十六景　相州梅沢左|Umezawa Manor in Sagami Province (Sōshū Umezawa zai),  from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Katsushika Hokusai,1832,Birds|Mountains|Landscapes
FALSE,55740,Asian Art,Woodblock print,"冨嶽三十六景　五百らかん寺さざゐどう|Sazai Hall at the Temple of the Five Hundred Arhats (Gohyaku Rakanji Sazaidō), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Katsushika Hokusai,1832,Balconies|Women|Mountains|Landscapes
FALSE,228559,European Sculpture and Decorative Arts,Sampler,Sampler,,1832,Birds|Flowers|Landscapes
FALSE,343205,Drawings and Prints,Drawing,Man and Woman in a Landscape (Faust and Marguerite),Johann Wolfgang von Goethe|Richard Parkes Bonington,1832,Men|Women|Landscapes
FALSE,355655,Drawings and Prints,Drawing,Landscape with an Aqueduct,Eugène Delacroix,1832,Bridges|Landscapes
FALSE,385073,Drawings and Prints,Drawing,"Snowdon from Llyn Nantlle, North Wales",George Fennel Robson,1832,Mountains|Landscapes|Trees
FALSE,439385,European Paintings,Painting,View of Monte Sant'Angelo from the Villa Auriemma near Sorrento,August Lucas,1832,Towns|Hills|Landscapes
FALSE,680674,Drawings and Prints,Print,A Mill,David Lucas|John Constable,1832,Watermills|Landscapes
TRUE,10499,American Decorative Arts,Painting,The Titan's Goblet,Thomas Cole,1833,Fountains|Sun|Hills|Landscapes
FALSE,13117,American Decorative Arts,Watercolor,Weehawken from Turtle Grove,William Guy Wall|William James Bennett,1833,Mountains|Landscapes|Trees|Boats
FALSE,41765,Asian Art,Snuff bottle,,,1833,Landscapes|Bottles
FALSE,49005,Asian Art,Hanging scroll,,Tani Bunchō,1833,Palaces|Men|Landscapes|Trees|Boats
FALSE,52976,Asian Art,Vase,,,1833,Flowers|Landscapes|Trees|Vases
FALSE,63026,Asian Art,Tiered box,青釉阿蘭陀写山水西洋人文重蓋物|Tiered Box with Westerners and Landscapes,,1833,Landscapes
FALSE,63032,Asian Art,Stand,青釉阿蘭陀写山水文飾台|Square Stand with Dutch Landscape,,1833,Flowers|Landscapes
FALSE,64397,Asian Art,Folding screen,森周峰筆 楼閣山水図屏風|Landscape with Pavilion,Mori Shūhō,1833,Landscapes
FALSE,72603,Asian Art,Hanging scroll,,Tōshū,1833,Houses|Mountains|Landscapes|Trees
FALSE,76929,Asian Art,Drawing,,,1833,Mountains|Landscapes
FALSE,366201,Drawings and Prints,Drawing,Hilly Landscape with Trees and a Road on the Right,Georg Heinrich Busse,1833,Roads|Landscapes|Trees
FALSE,366205,Drawings and Prints,Drawing,The River Elbe Downstream of Hamburg by Moonlight,Christian Ernst Morgenstern,1833,Rivers|Moon|Landscapes|Evening
FALSE,366876,Drawings and Prints,Print,Milo of Croton,Philippe Auguste Hennequin,1833,Male Nudes|Landscapes
FALSE,368447,Drawings and Prints,Drawing,"Rugged Moonlit Landscape with a Woman Seated by Gnarled Tree Roots, and an Owl",Ludwig Emil Grimm,1833,Women|Owls|Moon|Landscapes|Trees
FALSE,375834,Drawings and Prints,Drawing,A Mill Near Colchester,John Constable,1833,Windmills|Landscapes
FALSE,390119,Drawings and Prints,Print,Weekhawken,Asher Brown Durand|William James Bennett,1833,Towns|Bodies of Water|Landscapes|Trees
FALSE,395780,Drawings and Prints,Drawing,Landscape with a Bridge Near Mosbjerg,Martinus Rørbye,1833,Bridges|Men|Landscapes
FALSE,406073,Drawings and Prints,Print,"View in Behar, in an Anglo-Indian Album associated with Sir Charles D'Oyly",Sir Charles D'Oyly|Behar Lithographic Press,1833,Landscapes|Elephants
FALSE,436826,European Paintings,Painting,"Winter Landscape, Holland",Barend Cornelis Koekkoek,1833,Ice Skating|Landscapes|Winter|Snow
FALSE,670542,Asian Art,Album leaves mounted as hanging scrolls,,Rokunyo|Ike Taiga,1833,Villages|Landscapes
FALSE,670882,Asian Art,Album,,Takaku Aigai,1833,Houses|Mountains|Landscapes
FALSE,670921,Asian Art,Hanging scroll,,Okada Hankō,1833,Scrolls|Landscapes
FALSE,670943,Asian Art,Hanging scroll,,Nukina Kaioku,1833,Landscapes|Trees|Autumn
FALSE,679188,Asian Art,Panel,清   佚名   時令三景|Three scenes from festivals of the twelve months,Unidentified Artist,1833,Scrolls|Couples|Landscapes|Trees
FALSE,5971,American Decorative Arts,Plate,Plate,James and Ralph Clews,1834,Landscapes|Flowers
FALSE,6119,American Decorative Arts,Plate,Plate,James and Ralph Clews,1834,Landscapes|Birds|Boats
FALSE,15006,American Decorative Arts,"Painting, miniature",Principa Falls,William Russell Birch,1834,Landscapes|Birds
FALSE,36931,Asian Art,Print,東海道五十三次之内　小田原　酒匂川|Odawara; Sakogawa,Utagawa Hiroshige,1834,Human Figures|Rivers|Mountains|Landscapes
FALSE,55993,Asian Art,Woodblock print,"Nissaka-sayo no Naka Yama|東海道五十三次之内　日坂　佐夜の中山|Station Twenty-six: Nissaka, Sayo no Nakayama, from the Fifty-three Stations of the Tokaido",Utagawa Hiroshige,1834,Human Figures|Landscapes|Trees
FALSE,78702,Asian Art,Illustrated books,,Shakuyakutei Nagane,1834,Poetry|Books|Men|Landscapes
FALSE,383131,Drawings and Prints,Drawing,"View of Chepstow, Wales",John Scarlett Davis,1834,Rivers|Landscapes|Trees
FALSE,439374,European Paintings,Painting,Monolith and Trees,Thomas Fearnley,1834,Landscapes
FALSE,440727,European Paintings,Painting,German Landscape with View towards a Broad Valley,Fritz Petzholdt,1834,Mountains|Landscapes
FALSE,459986,Robert Lehman Collection,Drawing,Gessate in the Province of Milan,Camille Corot,1834,Bridges|Landscapes
FALSE,9500,American Decorative Arts,Vase,Vase,,1835,Landscapes|Boats
FALSE,9501,American Decorative Arts,Vase,Vase,,1835,Landscapes
FALSE,10768,American Decorative Arts,Painting,On the Hudson,Thomas Doughty,1835,Rivers|Mountains|Landscapes|Trees
FALSE,54380,Asian Art,Print,,Ryūryūkyo Shinsai,1835,Animals|Women|Landscapes|Screens
FALSE,188401,European Sculpture and Decorative Arts,Plate,Plate,John & William Ridgway,1835,Houses|Flowers|Landscapes|Ships
FALSE,191681,European Sculpture and Decorative Arts,Plate ,Plate (part of a dinner service),Crown Derby,1835,Landscapes|Boats
FALSE,194217,European Sculpture and Decorative Arts,Watch and automaton box,Box with watch and automaton,,1835,Windmills|Men|Women|Fishing|Harps|Mermaids|Dogs|Fish|Sheep|Lakes|Flowers|Landscapes|Trees|Shepherds|Boats|Urns
FALSE,208096,European Sculpture and Decorative Arts,Workbox,Workbox,,1835,Buildings|Landscapes|Trees|Boats
FALSE,208102,European Sculpture and Decorative Arts,Veilleuse with clock,Veilleuse with clock,,1835,Towns|Human Figures|Landscapes
FALSE,209557,European Sculpture and Decorative Arts,Fan,Fan,,1835,Fans|Girls|Landscapes
FALSE,209861,European Sculpture and Decorative Arts,Fan,Fan,,1835,Fans|Women|Flowers|Landscapes|Trees
FALSE,334474,Drawings and Prints,Drawing,"Castello Colonna at Genazzano, Italy",Claude-Félix-Théodore (called Caruelle) d'Aligny,1835,Castles|Landscapes|Trees
TRUE,337699,Drawings and Prints,Print,Summer Morning,David Lucas|John Constable,1835,Landscapes|Summer|Morning
FALSE,338777,Drawings and Prints,Drawing,"Cliffs of Malbec at Mont-Dore, the Auvergne",Théodore Rousseau,1835,Landscapes
TRUE,435962,European Paintings,Painting,Hagar in the Wilderness,Camille Corot,1835,Children|Women|Landscapes
FALSE,435972,European Paintings,Painting,Honfleur: Calvary,Camille Corot,1835,Human Figures|Landscapes|Christ|Cross
FALSE,437521,European Paintings,Drawing,A Village in a Valley,Théodore Rousseau,1835,Villages|Landscapes
FALSE,439353,European Paintings,Painting,Landscape at Sunset,Carl Gustav Carus,1835,Landscapes|Evening
FALSE,440362,European Paintings,Painting,View from Olevano towards the West,Friedrich Nerly,1835,Landscapes
FALSE,440367,European Paintings,Painting,Cervara,Fritz Petzholdt,1835,Landscapes
FALSE,459217,Robert Lehman Collection,Drawing,Landscape with Road and Monument,Jean Honoré Fragonard|Jean Honoré Fragonard,1835,Monuments|Landscapes
FALSE,6205,American Decorative Arts,Plate,Plate,Joseph Stubbs,1836,Landscapes|Birds
TRUE,10497,American Decorative Arts,Painting,"View from Mount Holyoke, Northampton, Massachusetts, after a Thunderstorm—The Oxbow",Thomas Cole,1836,Rivers|Mountains|Landscapes|Pastoral|Storms
FALSE,20639,American Decorative Arts,Painting,"Sketch for View from Mount Holyoke, Northampton, Massachusetts, after a Thunderstorm (The Oxbow)",Thomas Cole,1836,Rivers|Landscapes|Trees
FALSE,21355,American Decorative Arts,Vase,Vase,Tucker Factory,1836,Landscapes
FALSE,37057,Asian Art,Print,東都名所　芝愛宕山上の図|Shiba Atago Sanjo no Zu,Utagawa Hiroshige,1836,Human Figures|Houses|Landscapes|Trees|Rainbows
FALSE,206564,European Sculpture and Decorative Arts,Tray,Tray,"Jean Charles Develly|Sèvres Manufactory|Pierre Riton|Louis Philippe, King of France",1836,Men|Women|Horses|Landscapes|Trees|Trays
FALSE,236665,European Sculpture and Decorative Arts,Coffee service,Partial coffee service,"Jean Charles Develly|Sèvres Manufactory|Pierre Riton|Louis Philippe, King of France",1836,Landscapes|Trees|Working|Coffeepots|Trays
FALSE,343383,Drawings and Prints,Drawing,Chatel Argent and the Val d'Aosta from above Villeneuve,Joseph Mallord William Turner,1836,Human Figures|Castles|Bodies of Water|Mountains|Landscapes
FALSE,436241,European Paintings,Painting,Cows Crossing a Ford,Jules Dupré,1836,Horse Riding|Cows|Dogs|Rivers|Landscapes
FALSE,439352,European Paintings,Painting,Landscape at Olevano,Théodore Caruelle d'Aligny,1836,Landscapes
FALSE,439388,European Paintings,Painting,"Escarpment with Tree Stumps, Romsdal",Thomas Fearnley,1836,Forests|Landscapes
FALSE,439399,European Paintings,Painting,Landscape,Carle (Antoine Charles Horace) Vernet,1836,Hills|Landscapes
FALSE,459982,Robert Lehman Collection,Drawing,A View of Chester,John Varley,1836,Boats|Cities|Landscapes
FALSE,635817,Drawings and Prints,Drawing,View of the Château at Folembray,Paul Huet,1836,Buildings|Landscapes|Trees
FALSE,695534,European Paintings,Painting,View of Cervara,Romain-Étienne-Gabriel Prieur,1836,Landscapes
FALSE,6111,American Decorative Arts,Platter,Platter,James and Ralph Clews,1837,Landscapes
FALSE,6112,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6113,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6114,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6117,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Landscapes|Birds
FALSE,6118,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6122,American Decorative Arts,Plate,Plate,James and Ralph Clews,1837,Landscapes|Boats
FALSE,6499,American Decorative Arts,Platter,Platter,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6517,American Decorative Arts,Platter,Platter,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,6518,American Decorative Arts,Platter,Platter,James and Ralph Clews,1837,George Washington|Landscapes
FALSE,6519,American Decorative Arts,Platter,Platter,James and Ralph Clews,1837,Flowers|Landscapes
FALSE,7658,American Decorative Arts,Soup plate,Soup Plate,James and Ralph Clews,1837,Landscapes
FALSE,7659,American Decorative Arts,Soup plate,Soup Plate,James and Ralph Clews,1837,George Washington|Flowers|Landscapes
FALSE,10501,American Decorative Arts,Painting,View on the Catskill—Early Autumn,Thomas Cole,1837,Women|Mountains|Landscapes|Trees|Autumn
FALSE,355545,Drawings and Prints,Drawing,"Approach to Montevideo, Uruguay",Conrad Martens,1837,Buildings|Churches|Landscapes
FALSE,371116,Drawings and Prints,Drawing,Landscape with a Farmhouse,Adrianus de Visser,1837,Houses|Cows|Landscapes|Trees
FALSE,394478,Drawings and Prints,Print,Forest Landscape,Domenico Quaglio II,1837,Human Figures|Forests|Landscapes|Trees
FALSE,395795,Drawings and Prints,Drawing,Psyche Asleep in a Landscape,Karl Joseph Aloys Agricola,1837,Sleeping|Women|Landscapes
FALSE,440335,European Paintings,Painting,Mountain Landscape in Italy,Alexandre Desgoffe,1837,Mountains|Landscapes
FALSE,440336,European Paintings,Painting,View in the Roman Campagna,Alexandre Desgoffe,1837,Landscapes
FALSE,440380,European Paintings,Painting,"View in a Broad Valley, Italy",Alexandre Desgoffe,1837,Landscapes
FALSE,459099,Robert Lehman Collection,Painting,Landscape with Cattle at Limousin,Jules Dupré,1837,Cows|Landscapes
FALSE,698293,Drawings and Prints,Print,Landscape with River and Boats,Auguste Bouquet|Emile Lessore,1837,Rivers|Landscapes|Boats
FALSE,5852,American Decorative Arts,Pitcher,Pitcher,Tucker Factory,1838,Landscapes
FALSE,5965,American Decorative Arts,Plate,Plate,,1838,Flowers|Landscapes
FALSE,5966,American Decorative Arts,Plate,Plate,,1838,Landscapes|Boats
FALSE,6025,American Decorative Arts,Plate,Plate,,1838,Landscapes
FALSE,6138,American Decorative Arts,Platter,Platter,Job & John Jackson,1838,Flowers|Landscapes
FALSE,6140,American Decorative Arts,Plate,Plate,Job & John Jackson,1838,Landscapes|Boats
FALSE,6143,American Decorative Arts,Plate,Plate,Job & John Jackson,1838,Flowers|Landscapes
FALSE,6144,American Decorative Arts,Plate,Plate,Job & John Jackson,1838,Landscapes|Flowers
FALSE,6145,American Decorative Arts,Plate,Plate,Job & John Jackson,1838,Flowers|Landscapes
FALSE,6523,American Decorative Arts,Platter,Platter,Job & John Jackson,1838,Flowers|Landscapes
FALSE,14318,American Decorative Arts,Vase,Vase,Thomas Tucker|Tucker Factory,1838,Landscapes
FALSE,14319,American Decorative Arts,Vase,Vase,Thomas Tucker|Tucker Factory,1838,Landscapes
FALSE,16419,American Decorative Arts,Drawing,Landscape and Coastal Study (from Sketchbook),John William Casilear,1838,Landscapes
FALSE,16420,American Decorative Arts,Drawing,New Lighthouse (from Sketchbook),John William Casilear,1838,Landscapes
FALSE,16421,American Decorative Arts,Drawing,"Panorama of St. Andrews, Jamaica (from Sketchbook)",John William Casilear,1838,Houses|Landscapes|Trees
FALSE,16422,American Decorative Arts,Drawing,"Panorama of St. Andrews, Jamaica (from Sketchbook)",John William Casilear,1838,Houses|Landscapes|Trees
FALSE,16425,American Decorative Arts,Drawing,Glen's Falls (from Sketchbook),John William Casilear,1838,Landscapes
FALSE,16427,American Decorative Arts,Drawing,"View from Lake House: School, Barn and Church (from Sketchbook)",John William Casilear,1838,Schools|Churches|Lakes|Landscapes
FALSE,16430,American Decorative Arts,Drawing,Head of Lake George (from Sketchbook),John William Casilear,1838,Lakes|Hills|Landscapes|Trees
FALSE,16433,American Decorative Arts,Drawing,From Piazza. Catskill Mountain House (from Sketchbook),John William Casilear,1838,Landscapes|Balconies
FALSE,16437,American Decorative Arts,Drawing,"View of the Valley, from Between Trees and Mountain House (from Sketchbook)",John William Casilear,1838,Landscapes
FALSE,16440,American Decorative Arts,Drawing,Panorama of Shoreline (from Sketchbook),John William Casilear,1838,Houses|Hills|Landscapes|Trees
FALSE,16441,American Decorative Arts,Drawing,Panorama of Shoreline (from Sketchbook),John William Casilear,1838,Buildings|Landscapes|Trees
FALSE,16444,American Decorative Arts,Drawing,View of Gorge (from Sketchbook),John William Casilear,1838,Landscapes
FALSE,16445,American Decorative Arts,Drawing,View of Shoreline from Roadway Above (from Sketchbook),John William Casilear,1838,Landscapes
FALSE,16447,American Decorative Arts,Drawing,Waterworks in Haslan (from Sketchbook),John William Casilear,1838,Landscapes|Buildings
FALSE,16449,American Decorative Arts,Drawing,Two Tropical Landscape Studies (from Sketchbook),John William Casilear,1838,Houses|Hills|Landscapes|Trees
FALSE,18556,American Decorative Arts,Sketchbook,"Sketchbook of Lake George, Catskill Mountains, and Hudson River Subjects",John William Casilear,1838,Landscapes
FALSE,55441,Asian Art,Print,,Yashima Gakutei,1838,Cranes|Landscapes|Boats
FALSE,344396,Drawings and Prints,Drawing,Underriver–The Golden Valley,John Linnell,1838,Hills|Landscapes|Trees
FALSE,383984,Drawings and Prints,Drawing,View of Dyrehaven,Johan Thomas Lundbye,1838,Deer|Landscapes|Trees
FALSE,399944,Drawings and Prints,Drawing Ornament & Architecture,Landscape Design for University of Michigan,Alexander Jackson Davis,1838,Architecture|Landscapes
FALSE,6024,American Decorative Arts,Plate,Plate,Joseph Stubbs,1839,Landscapes|Houses
FALSE,6201,American Decorative Arts,Plate,Plate,Joseph Stubbs,1839,Animals|Landscapes|Trees
FALSE,6202,American Decorative Arts,Plate,Plate,Joseph Stubbs,1839,Landscapes
FALSE,6203,American Decorative Arts,Plate,Plate,Joseph Stubbs,1839,Landscapes
FALSE,6533,American Decorative Arts,Platter,Platter,Joseph Stubbs,1839,Landscapes
FALSE,11171,American Decorative Arts,Drawing,Landscape (from McGuire Scrapbook),Charles Antoine Colomb Hubert (born Gengembre),1839,Landscapes|Trees
FALSE,14868,American Decorative Arts,Drawing,Landscape with Trees Framing a Stream (from Sketchbook),Francis William Edmonds,1839,Rivers|Landscapes|Trees
FALSE,14890,American Decorative Arts,Drawing,Landscape with Waterfall and Figures (from Sketchbook),Francis William Edmonds,1839,Houses|Waterfalls|Landscapes
FALSE,14893,American Decorative Arts,Drawing,Panoramic Landscape (from Sketchbook),Francis William Edmonds,1839,Landscapes|Trees
FALSE,14898,American Decorative Arts,Drawing,Landscape with Rocks and Trees (from Sketchbook),Francis William Edmonds,1839,Landscapes|Trees
FALSE,14900,American Decorative Arts,Drawing,Landscape with Foreground Trees (from Sketchbook),Francis William Edmonds,1839,Landscapes|Trees
FALSE,36486,Asian Art,Woodblock print,"百人一首　乳母かゑとき　柿本人麿|Poem by Kakinomoto Hitomaro, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Katsushika Hokusai,1839,Men|Hills|Landscapes
FALSE,37323,Asian Art,Woodblock print,"百人一首　宇波か縁説　藤原道信朝臣|Poem by Fujiwara no Michinobu Ason, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Katsushika Hokusai,1839,Human Figures|Men|Landscapes|Working
FALSE,78610,Asian Art,Illustrated books,,Utagawa Hiroshige,1839,Human Figures|Horse Riding|Landscapes|Snow
FALSE,78627,Asian Art,Illustrated book,,Totoya Hokkei,1839,Men|Boats|Bridges|Horses|Landscapes
FALSE,289196,Photographs,Photograph,Villaggio,William Henry Fox Talbot,1839,Windmills|Villages|Landscapes|Boats
FALSE,351189,Drawings and Prints,Drawing,"Isle of Arran, Early Morn",Thomas Miles Richardson,1839,Landscapes|Boats
FALSE,382612,Drawings and Prints,Drawing,Roman landscape with figures near Paliano,Joseph Anton Koch,1839,Men|Women|Mountains|Landscapes|Trees
FALSE,384525,Drawings and Prints,Drawing,Italian Landscape with Buildings and Figures,Nicolas Didier Boguet,1839,Buildings|Landscapes|Trees
FALSE,439382,European Paintings,Painting,Sunset on the Normandy Coast,Eugène Isabey,1839,Landscapes|Evening
FALSE,459114,Robert Lehman Collection,Painting,The Pool (Memory of the Forest of Chambord),Théodore Rousseau,1839,Forests|Landscapes
